"";"hedge_median";"hedge_sd";"ledge_median";"ledge_sd";"hed_median";"hed_sd"
"Ateles_fusciceps";5,47885739608889;2,28696856380262;0,169449197817182;0,0707309865093594;5,64830659390607;2,35769955031198
"Cebus_kaapori";5,4706354254356;3,79972966920406;0,169194910065019;0,11751741244961;5,63983033550061;3,91724708165367
"Manis_crassicaudata";5,45104390140051;0,697444713691229;7,52763205431499;0,963137937954555;12,9786759557155;1,66058265164578
"Manis_culionensis";5,40338062140051;0,68990905851628;7,46181133431499;0,952731556998673;12,8651919557155;1,64264061551495
"Zygogeomys_trichopus";5,3254971;2,46611319680296;7,3542579;3,40558489082314;12,679755;5,8716980876261
"Trinomys_yonenagae";5,27224853284372;0,628329551639789;7,28072416440324;0,867693190359708;12,552972697247;1,4960227419995
"Trinomys_moojeni";5,25839019667501;0,740677222789784;7,26158646207502;1,02283997432875;12,51997665875;1,76351719711853
"Dactylomys_peruanus";5,22420570147279;0,584311410601965;7,21437930203386;0,806906233688428;12,4385850035067;1,39121764429039
"Mesocapromys_angelcabrerai";5,20780780594717;0,495166856871626;7,19173458916515;0,683801849965579;12,3995423951123;1,17896870683721
"Mesocapromys_auritus";5,19977283753367;0,493713629841999;7,18063868040364;0,681795012638951;12,3804115179373;1,17550864248095
"Propithecus_tattersalli";5,14626959478066;2,18107428360774;0,159162977158165;0,0674559056785898;5,30543257193883;2,24853018928632
"Trinomys_mirapitanga";5,12381990381896;0,715671273634715;7,07575129574999;0,988307949305083;12,199571199569;1,7039792229398
"Cuscomys_ashaninka";5,0803809;1,66906712606725;7,0157641;2,30490222171192;12,096145;3,97396934777917
"Cuscomys_oblativa";5,0803809;1,66906712606725;7,0157641;2,30490222171192;12,096145;3,97396934777917
"Tympanoctomys_aureus";5,07319133406306;4,81603929996596;0,156902824764837;0,148949669071112;5,2300941588279;4,96498896903707
"Coleura_seychellensis";5,069492257175;4,80925821055226;0,156788420325;0,148739944656256;5,2262806775;4,95799815520852
"Mystromys_albicaudatus";5,0693517;2,26931531223129;7,0005333;3,13381638355749;12,069885;5,40313169578878
"Rhynchomeles_prattorum";5,03679750002077;1,58900101418008;6,95557750002869;2,19433473386773;11,9923750000495;3,78333574804782
"Propithecus_edwardsi";4,96821441306871;1,31299557315937;6,86086752280917;1,81318436293436;11,8290819358779;3,12617993609373
"Phyllonycteris_aphylla";4,96128185607903;3,74321401411582;0,153441706889042;0,115769505591211;5,11472356296807;3,85898351970703
"Lemur_catta";4,94917337940634;1,69196266469692;6,83457276203733;2,33651987029574;11,7837461414437;4,02848253499266
"Pentalagus_furnessi";4,9229082;0,965553687806043;6,7983018;1,33338366411311;11,72121;2,29893735191915
"Phyllomys_lundi";4,79949923849429;0,270707300185619;6,62787990077783;0,373833890732521;11,4273791392721;0,64454119091814
"Simias_concolor";4,79339159790595;0,717513808085514;0,148249224677504;0,0221911487036757;4,94164082258345;0,73970495678919
"Phyllomys_brasiliensis";4,7654697882219;0,278767473763994;6,58088685040167;0,384964606626467;11,3463566386236;0,663732080390461
"Suncus_dayi";4,76213850042086;2,79710656712617;6,57628650058119;3,86267097365042;11,338425001002;6,65977754077659
"Phyllomys_thomasi";4,75686093480327;0,256889849980118;6,56899843377595;0,354752649972544;11,3258593685792;0,611642499952662
"Tapirus_bairdii";4,68234414470586;1,68128469248858;6,46609429507;2,3217740991509;11,1484384397759;4,00305879163948
"Dasyprocta_mexicana";4,65815825281195;4,54769212735598;0,144066750086968;0,140650271980082;4,80222500289891;4,68834239933606
"Peromyscus_mayensis";4,64948399035102;2,25013963779182;0,143798473928382;0,0695919475605717;4,7932824642794;2,31973158535239
"Porcula_salvania";4,58296385000098;1,20196249447787;0,14174115000003;0,0371740977673569;4,72470500000101;1,23913659224523
"Cavia_intermedia";4,45515482216913;3,72067946659372;0,137788293469148;0,115072560822486;4,59294311563828;3,83575202741621
"Lepilemur_sahamalazensis";4,35465096829484;2,30734691603562;0,13467992685448;0,0713612448258439;4,48933089514932;2,37870816086146
"Chaetocauda_sichuanensis";4,33916910019902;1,7028732963155;5,99218590027484;2,35158693300712;10,3313550004739;4,05446022932262
"Choeropsis_liberiensis";4,32012;0;5,96588;0;10,286;0
"Pithecia_vanzolinii";4,30645956880002;3,25208267283421;0,133189471200001;0,100579876479409;4,43964904000002;3,35266254931362
"Microcebus_marohita";4,2546917320637;2,22151896083653;0,131588404084444;0,0687067719846351;4,38628013614814;2,29022573282117
"Pharotis_imogene";4,2458258;2,88404063900204;0,1313142;0,0891971331650118;4,37714;2,97323777216706
"Ateles_hybridus";4,2143914278052;1,99264681492305;0,13034200292181;0,0616282520079295;4,34473343072701;2,05427506693098
"Potorous_gilbertii";4,20260897193057;0,993242526453591;0,129977597070018;0,0307188410243379;4,33258656900059;1,02396136747793
"Nomascus_concolor";4,19720277585392;1,13060806284736;0,129810395129503;0,0349672596756915;4,32701317098342;1,16557532252305
"Tarsius_tumpara";4,19071441908524;3,77346397023869;0,129609724301606;0,116705071244496;4,32032414338685;3,89016904148318
"Chinchilla_lanigera";4,10884807210585;0,861171581682605;5,67412352814617;1,18923694613312;9,78297160025202;2,05040852781573
"Chinchilla_chinchilla";4,10884807210585;0,861171581682605;5,67412352814617;1,18923694613312;9,78297160025202;2,05040852781573
